Location_ID,City,Province,Address,Latitude,Longitude,Avg_Income,Traffic_Daily,Competitors,Rent_Per_Year,AI_Score,Grade,Verdict
ID_11629,Kupang,NTT,"Jl. Sisingamangaraja No. 89, Kupang",-10.178422,123.599761,3516825,14071,35,58119276,66,C,Cukup (Perlu Strategi) ⚠️
ID_11630,Bandung,Jawa Barat,"Jl. Gatot Subroto No. 136, Bandung",-6.912793,107.591563,6541823,9078,65,65051135,55,C,Cukup (Perlu Strategi) ⚠️
ID_11631,Tangerang Selatan,Banten,"Jl. Raden Saleh No. 84, Tangerang Selatan",-6.32605,106.680827,5382625,16118,80,87857457,45,D,Tidak Disarankan ❌
ID_11632,Makassar,Sulawesi Selatan,"Jl. Pahlawan No. 140, Makassar",-5.221061,119.437633,7810168,14957,47,49875233,84,B,Potensial ✅
ID_11633,Batam,Kep. Riau,"Jl. Hayam Wuruk No. 31, Batam",1.140264,104.106148,6401400,15341,80,86712180,57,C,Cukup (Perlu Strategi) ⚠️
ID_11634,Balikpapan,Kalimantan Timur,"Jl. Raden Saleh No. 155, Balikpapan",-1.267132,116.864607,6877421,14479,42,76788726,68,C,Cukup (Perlu Strategi) ⚠️
ID_11635,Malang,Jawa Timur,"Jl. Kemang No. 17, Malang",-7.901493,112.633514,3635872,3080,42,20543987,60,C,Cukup (Perlu Strategi) ⚠️
ID_11636,Balikpapan,Kalimantan Timur,"Jl. Imam Bonjol No. 138, Balikpapan",-1.254518,116.87308,3354199,4235,67,60732424,38,D,Tidak Disarankan ❌
ID_11637,Balikpapan,Kalimantan Timur,"Jl. Pattimura No. 151, Balikpapan",-1.265064,116.917905,6948951,6803,71,39364946,68,C,Cukup (Perlu Strategi) ⚠️
ID_11638,Surabaya,Jawa Timur,"Jl. Jend. Sudirman No. 19, Surabaya",-7.209762,112.749852,6350617,16685,86,89475573,55,C,Cukup (Perlu Strategi) ⚠️
ID_11639,Malang,Jawa Timur,"Jl. Sisingamangaraja No. 79, Malang",-7.976049,112.660647,2800000,12239,34,15000000,70,B,Potensial ✅
ID_11640,Jakarta Selatan,DKI Jakarta,"Jl. Gatot Subroto No. 78, Jakarta Selatan",-6.26482,106.804095,7306219,12978,76,105102519,51,D,Tidak Disarankan ❌
ID_11641,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 187, Jakarta Pusat",-6.13638,106.793406,2800000,25144,57,79081724,68,C,Cukup (Perlu Strategi) ⚠️
ID_11642,Jakarta Pusat,DKI Jakarta,"Jl. Raden Saleh No. 23, Jakarta Pusat",-6.234645,106.828879,6942701,12589,66,95073520,47,D,Tidak Disarankan ❌
ID_11643,Surabaya,Jawa Timur,"Jl. Raden Saleh No. 112, Surabaya",-7.246326,112.747731,5468650,17127,59,93035258,57,C,Cukup (Perlu Strategi) ⚠️
ID_11644,Malang,Jawa Timur,"Jl. Antasari No. 17, Malang",-7.9767,112.705013,2800000,8881,44,50632368,56,C,Cukup (Perlu Strategi) ⚠️
ID_11645,Ambon,Maluku,"Jl. Imam Bonjol No. 198, Ambon",-3.742316,128.097758,4624239,12988,42,29070204,83,B,Potensial ✅
ID_11646,Semarang,Jawa Tengah,"Jl. Pasteur No. 48, Semarang",-6.981838,110.427551,6574418,15644,36,81347332,80,B,Potensial ✅
ID_11647,Medan,Sumatera Utara,"Jl. Kemang No. 141, Medan",3.558922,98.646781,5339148,14201,66,58024823,68,C,Cukup (Perlu Strategi) ⚠️
ID_11648,Samarinda,Kalimantan Timur,"Jl. Raden Saleh No. 129, Samarinda",-0.464204,117.111237,6219110,16285,67,117960575,53,D,Tidak Disarankan ❌
ID_11649,Makassar,Sulawesi Selatan,"Jl. Diponegoro No. 88, Makassar",-5.182002,119.380088,5401363,8489,19,51656083,72,B,Potensial ✅
ID_11650,Jakarta Pusat,DKI Jakarta,"Jl. Pahlawan No. 2, Jakarta Pusat",-6.188499,106.923423,5245605,17063,75,87243240,57,C,Cukup (Perlu Strategi) ⚠️
ID_11651,Jakarta Selatan,DKI Jakarta,"Jl. Gatot Subroto No. 54, Jakarta Selatan",-6.321074,106.805538,8112282,15757,81,80999908,71,B,Potensial ✅
ID_11652,Manado,Sulawesi Utara,"Jl. Pasteur No. 69, Manado",1.395181,124.828273,4883896,6902,27,55969791,53,D,Tidak Disarankan ❌
ID_11653,Bandar Lampung,Lampung,"Jl. Kemang No. 91, Bandar Lampung",-5.462695,105.230466,3073560,11935,47,51324538,49,D,Tidak Disarankan ❌
ID_11654,Balikpapan,Kalimantan Timur,"Jl. Pahlawan No. 142, Balikpapan",-1.260187,116.818462,7528207,9705,30,98253970,62,C,Cukup (Perlu Strategi) ⚠️
ID_11655,Palembang,Sumatera Selatan,"Jl. Gajah Mada No. 81, Palembang",-3.030574,104.792533,4464824,9738,53,71357059,57,C,Cukup (Perlu Strategi) ⚠️
ID_11656,Kupang,NTT,"Jl. Raden Saleh No. 51, Kupang",-10.161814,123.605482,2800000,3877,42,52057818,44,D,Tidak Disarankan ❌
ID_11657,Malang,Jawa Timur,"Jl. Gajah Mada No. 99, Malang",-8.074473,112.667295,2800000,10749,35,91431820,47,D,Tidak Disarankan ❌
ID_11658,Makassar,Sulawesi Selatan,"Jl. Raden Saleh No. 164, Makassar",-5.117136,119.423848,4746297,9897,74,49737109,52,D,Tidak Disarankan ❌
ID_11659,Medan,Sumatera Utara,"Jl. Hayam Wuruk No. 62, Medan",3.559355,98.693926,5696389,8540,50,84989850,48,D,Tidak Disarankan ❌
ID_11660,Jakarta Pusat,DKI Jakarta,"Jl. Pasteur No. 195, Jakarta Pusat",-6.120281,106.786707,5925559,17033,89,97929263,48,D,Tidak Disarankan ❌
ID_11661,Kupang,NTT,"Jl. Raden Saleh No. 67, Kupang",-10.176314,123.664066,5038824,13393,51,71538699,56,C,Cukup (Perlu Strategi) ⚠️
ID_11662,Bandung,Jawa Barat,"Jl. Pattimura No. 186, Bandung",-6.903742,107.574141,5235755,15771,81,59546214,61,C,Cukup (Perlu Strategi) ⚠️
ID_11663,Jakarta Selatan,DKI Jakarta,"Jl. Merdeka No. 101, Jakarta Selatan",-6.289085,106.899587,6129020,11055,60,91091511,56,C,Cukup (Perlu Strategi) ⚠️
ID_11664,Yogyakarta,DI Yogyakarta,"Jl. Merdeka No. 146, Yogyakarta",-7.741638,110.363139,3439784,10385,8,66480799,53,D,Tidak Disarankan ❌
ID_11665,Yogyakarta,DI Yogyakarta,"Jl. Pattimura No. 189, Yogyakarta",-7.761154,110.409025,5929948,11011,23,66292754,72,B,Potensial ✅
ID_11666,Tangerang Selatan,Banten,"Jl. Kemang No. 66, Tangerang Selatan",-6.274162,106.684922,10392659,13754,79,109798329,63,C,Cukup (Perlu Strategi) ⚠️
ID_11667,Surabaya,Jawa Timur,"Jl. Antasari No. 7, Surabaya",-7.232399,112.70392,7983519,25781,95,123053759,66,C,Cukup (Perlu Strategi) ⚠️
ID_11668,Denpasar,Bali,"Jl. Jend. Sudirman No. 167, Denpasar",-8.716526,115.220567,5130826,9729,62,76086628,55,C,Cukup (Perlu Strategi) ⚠️
ID_11669,Denpasar,Bali,"Jl. Ahmad Yani No. 155, Denpasar",-8.673053,115.212409,7605365,18991,61,85518546,74,B,Potensial ✅
ID_11670,Bandar Lampung,Lampung,"Jl. Raden Saleh No. 3, Bandar Lampung",-5.357132,105.224272,3894908,18592,71,77278936,54,D,Tidak Disarankan ❌
ID_11671,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 88, Semarang",-6.931229,110.461241,4930664,12191,65,105550372,47,D,Tidak Disarankan ❌
ID_11672,Pontianak,Kalimantan Barat,"Jl. Ahmad Yani No. 113, Pontianak",-0.057043,109.463676,4185049,11172,41,24591905,74,B,Potensial ✅
ID_11673,Batam,Kep. Riau,"Jl. Sisingamangaraja No. 169, Batam",1.135869,104.030285,5711692,16022,74,70545403,67,C,Cukup (Perlu Strategi) ⚠️
ID_11674,Padang,Sumatera Barat,"Jl. Pasteur No. 61, Padang",-0.930643,100.385951,5176663,11149,52,81970727,44,D,Tidak Disarankan ❌
ID_11675,Medan,Sumatera Utara,"Jl. Pasteur No. 55, Medan",3.656808,98.747462,4690212,15488,52,62171977,67,C,Cukup (Perlu Strategi) ⚠️
ID_11676,Pontianak,Kalimantan Barat,"Jl. Cikini Raya No. 183, Pontianak",-0.086525,109.284905,2800000,10045,0,42622207,71,B,Potensial ✅
ID_11677,Malang,Jawa Timur,"Jl. Imam Bonjol No. 67, Malang",-7.972486,112.582574,2800000,14054,46,36903329,58,C,Cukup (Perlu Strategi) ⚠️
ID_11678,Surabaya,Jawa Timur,"Jl. Gajah Mada No. 144, Surabaya",-7.277091,112.727512,5649241,15638,80,70998177,62,C,Cukup (Perlu Strategi) ⚠️
ID_11679,Padang,Sumatera Barat,"Jl. Merdeka No. 85, Padang",-0.905006,100.411949,6161840,7392,51,44882009,65,C,Cukup (Perlu Strategi) ⚠️
ID_11680,Jakarta Pusat,DKI Jakarta,"Jl. Jend. Sudirman No. 66, Jakarta Pusat",-6.256865,106.792723,6655006,15071,86,65680079,71,B,Potensial ✅
ID_11681,Malang,Jawa Timur,"Jl. Imam Bonjol No. 85, Malang",-7.974771,112.540761,2800000,13415,47,15000000,67,C,Cukup (Perlu Strategi) ⚠️
ID_11682,Bandung,Jawa Barat,"Jl. Jend. Sudirman No. 15, Bandung",-6.932075,107.584502,4178649,11598,53,104146767,32,D,Tidak Disarankan ❌
ID_11683,Bandung,Jawa Barat,"Jl. Pasteur No. 86, Bandung",-6.913303,107.616009,5900289,13118,61,57440721,63,C,Cukup (Perlu Strategi) ⚠️
ID_11684,Yogyakarta,DI Yogyakarta,"Jl. Pattimura No. 125, Yogyakarta",-7.775748,110.431337,5045216,7632,19,54099571,60,C,Cukup (Perlu Strategi) ⚠️
ID_11685,Tangerang Selatan,Banten,"Jl. Hayam Wuruk No. 95, Tangerang Selatan",-6.242154,106.717065,5385784,19793,64,112119187,47,D,Tidak Disarankan ❌
ID_11686,Semarang,Jawa Tengah,"Jl. Merdeka No. 168, Semarang",-6.99911,110.404425,5932379,12001,42,71650976,72,B,Potensial ✅
ID_11687,Jakarta Pusat,DKI Jakarta,"Jl. Kemang No. 159, Jakarta Pusat",-6.220388,106.895843,6390553,22682,70,117037287,55,C,Cukup (Perlu Strategi) ⚠️
ID_11688,Surabaya,Jawa Timur,"Jl. Imam Bonjol No. 183, Surabaya",-7.203228,112.711007,7663790,10088,97,111572836,29,D,Tidak Disarankan ❌
ID_11689,Surabaya,Jawa Timur,"Jl. Cikini Raya No. 181, Surabaya",-7.266804,112.688621,4774850,15260,81,69219689,57,C,Cukup (Perlu Strategi) ⚠️
ID_11690,Malang,Jawa Timur,"Jl. Cikini Raya No. 106, Malang",-7.974145,112.649508,4151627,10274,61,64061393,50,D,Tidak Disarankan ❌
ID_11691,Bandung,Jawa Barat,"Jl. Gajah Mada No. 76, Bandung",-6.938512,107.642597,6660540,16627,78,84474246,54,D,Tidak Disarankan ❌
ID_11692,Jakarta Pusat,DKI Jakarta,"Jl. Gatot Subroto No. 197, Jakarta Pusat",-6.152779,106.833781,6201063,22562,77,79955580,68,C,Cukup (Perlu Strategi) ⚠️
ID_11693,Medan,Sumatera Utara,"Jl. Ahmad Yani No. 123, Medan",3.587489,98.716185,4549265,19080,33,105575172,65,C,Cukup (Perlu Strategi) ⚠️
ID_11694,Bandar Lampung,Lampung,"Jl. Gajah Mada No. 133, Bandar Lampung",-5.354097,105.212136,3769975,7317,28,50199515,56,C,Cukup (Perlu Strategi) ⚠️
ID_11695,Jakarta Selatan,DKI Jakarta,"Jl. Merdeka No. 195, Jakarta Selatan",-6.315898,106.776441,7024618,20866,20,79691597,98,A,Sangat Direkomendasikan ⭐
ID_11696,Semarang,Jawa Tengah,"Jl. Antasari No. 21, Semarang",-7.014371,110.426196,5236943,5865,80,69350837,43,D,Tidak Disarankan ❌
ID_11697,Pontianak,Kalimantan Barat,"Jl. Imam Bonjol No. 16, Pontianak",-0.062481,109.285186,4938902,11255,33,62041773,71,B,Potensial ✅
ID_11698,Jakarta Pusat,DKI Jakarta,"Jl. Merdeka No. 76, Jakarta Pusat",-6.128964,106.797298,6950191,12996,71,108264407,52,D,Tidak Disarankan ❌
ID_11699,Batam,Kep. Riau,"Jl. Pahlawan No. 150, Batam",1.076839,104.079152,3451100,15477,87,84831046,42,D,Tidak Disarankan ❌
ID_11700,Jakarta Pusat,DKI Jakarta,"Jl. Jend. Sudirman No. 67, Jakarta Pusat",-6.208618,106.791391,7615254,23341,62,92595858,84,B,Potensial ✅
ID_11701,Yogyakarta,DI Yogyakarta,"Jl. Pasteur No. 116, Yogyakarta",-7.785902,110.433195,3340372,16022,31,27491611,77,B,Potensial ✅
ID_11702,Yogyakarta,DI Yogyakarta,"Jl. Gajah Mada No. 133, Yogyakarta",-7.790864,110.341772,4474260,12709,23,43877704,81,B,Potensial ✅
ID_11703,Semarang,Jawa Tengah,"Jl. Antasari No. 195, Semarang",-6.999964,110.441233,7128841,17339,42,73031859,87,A,Sangat Direkomendasikan ⭐
ID_11704,Jakarta Selatan,DKI Jakarta,"Jl. Kemang No. 41, Jakarta Selatan",-6.203961,106.771618,8654405,16589,58,110441737,60,C,Cukup (Perlu Strategi) ⚠️
ID_11705,Malang,Jawa Timur,"Jl. Merdeka No. 122, Malang",-7.988811,112.628207,5006177,12486,43,51871347,61,C,Cukup (Perlu Strategi) ⚠️
ID_11706,Kupang,NTT,"Jl. Jend. Sudirman No. 83, Kupang",-10.165501,123.628753,4506795,14063,38,54245598,62,C,Cukup (Perlu Strategi) ⚠️
ID_11707,Bandar Lampung,Lampung,"Jl. Gatot Subroto No. 41, Bandar Lampung",-5.459639,105.246726,2935281,9307,38,69126345,54,D,Tidak Disarankan ❌
ID_11708,Yogyakarta,DI Yogyakarta,"Jl. Pattimura No. 45, Yogyakarta",-7.83573,110.348931,2800000,8333,15,64678843,51,D,Tidak Disarankan ❌
ID_11709,Balikpapan,Kalimantan Timur,"Jl. Sisingamangaraja No. 110, Balikpapan",-1.306058,116.85234,6103907,16630,33,55946702,89,A,Sangat Direkomendasikan ⭐
ID_11710,Surabaya,Jawa Timur,"Jl. Merdeka No. 110, Surabaya",-7.255132,112.740931,5578097,18682,91,53952747,72,B,Potensial ✅
ID_11711,Balikpapan,Kalimantan Timur,"Jl. Antasari No. 174, Balikpapan",-1.184259,116.930415,7651287,19267,81,88933760,69,C,Cukup (Perlu Strategi) ⚠️
ID_11712,Pontianak,Kalimantan Barat,"Jl. Kemang No. 136, Pontianak",-0.048863,109.386848,2800000,11511,59,60743305,46,D,Tidak Disarankan ❌
ID_11713,Tangerang Selatan,Banten,"Jl. Kemang No. 109, Tangerang Selatan",-6.240132,106.767373,6618209,22042,80,107811040,61,C,Cukup (Perlu Strategi) ⚠️
ID_11714,Bandung,Jawa Barat,"Jl. Imam Bonjol No. 161, Bandung",-6.995636,107.583613,4309325,11637,70,64805296,53,D,Tidak Disarankan ❌
ID_11715,Kupang,NTT,"Jl. Diponegoro No. 179, Kupang",-10.184841,123.643694,4753396,9374,35,22559681,68,C,Cukup (Perlu Strategi) ⚠️
ID_11716,Surabaya,Jawa Timur,"Jl. Antasari No. 103, Surabaya",-7.248925,112.779677,5643511,18715,40,119003471,55,C,Cukup (Perlu Strategi) ⚠️
ID_11717,Ambon,Maluku,"Jl. Pattimura No. 26, Ambon",-3.648733,128.154546,4248757,10402,26,80527395,57,C,Cukup (Perlu Strategi) ⚠️
ID_11718,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 33, Tangerang Selatan",-6.323179,106.737364,7756638,13397,100,97163699,45,D,Tidak Disarankan ❌
ID_11719,Kupang,NTT,"Jl. Pattimura No. 19, Kupang",-10.136176,123.633059,3906974,12296,41,66418096,61,C,Cukup (Perlu Strategi) ⚠️
ID_11720,Pontianak,Kalimantan Barat,"Jl. Hayam Wuruk No. 8, Pontianak",0.020131,109.36807,5692187,2000,59,58449154,44,D,Tidak Disarankan ❌
ID_11721,Denpasar,Bali,"Jl. Antasari No. 72, Denpasar",-8.659546,115.156562,7618904,14569,60,108292424,51,D,Tidak Disarankan ❌
ID_11722,Makassar,Sulawesi Selatan,"Jl. Imam Bonjol No. 78, Makassar",-5.071199,119.366091,5534514,10189,80,57506227,49,D,Tidak Disarankan ❌
ID_11723,Jakarta Selatan,DKI Jakarta,"Jl. Pasteur No. 118, Jakarta Selatan",-6.242351,106.777846,4829001,17167,53,85831599,67,C,Cukup (Perlu Strategi) ⚠️
ID_11724,Yogyakarta,DI Yogyakarta,"Jl. Imam Bonjol No. 187, Yogyakarta",-7.809076,110.371678,2800000,12842,18,61388462,62,C,Cukup (Perlu Strategi) ⚠️
ID_11725,Jakarta Pusat,DKI Jakarta,"Jl. Sisingamangaraja No. 123, Jakarta Pusat",-6.243363,106.789165,7690595,19957,83,64711571,80,B,Potensial ✅
ID_11726,Balikpapan,Kalimantan Timur,"Jl. Ahmad Yani No. 121, Balikpapan",-1.258272,116.905385,6554591,18699,71,46619942,86,A,Sangat Direkomendasikan ⭐
ID_11727,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 183, Tangerang Selatan",-6.317349,106.736762,8796857,18380,68,105284916,66,C,Cukup (Perlu Strategi) ⚠️
ID_11728,Medan,Sumatera Utara,"Jl. Ahmad Yani No. 150, Medan",3.571423,98.627977,4935985,14250,62,96733266,54,D,Tidak Disarankan ❌
ID_11729,Bandung,Jawa Barat,"Jl. Kemang No. 123, Bandung",-6.944604,107.68158,3283810,14770,73,32416736,69,C,Cukup (Perlu Strategi) ⚠️
ID_11730,Surabaya,Jawa Timur,"Jl. Jend. Sudirman No. 30, Surabaya",-7.286425,112.697732,9219391,8799,84,93864262,47,D,Tidak Disarankan ❌
ID_11731,Denpasar,Bali,"Jl. Cikini Raya No. 123, Denpasar",-8.731788,115.161929,6939686,17236,56,44426048,83,B,Potensial ✅
ID_11732,Makassar,Sulawesi Selatan,"Jl. Gajah Mada No. 51, Makassar",-5.107964,119.403562,7386644,12294,57,74264432,61,C,Cukup (Perlu Strategi) ⚠️
ID_11733,Samarinda,Kalimantan Timur,"Jl. Hayam Wuruk No. 86, Samarinda",-0.475501,117.149017,4701812,21501,57,90764714,63,C,Cukup (Perlu Strategi) ⚠️
ID_11734,Manado,Sulawesi Utara,"Jl. Kemang No. 190, Manado",1.466011,124.809194,3768527,19429,44,64226276,74,B,Potensial ✅
ID_11735,Padang,Sumatera Barat,"Jl. Pahlawan No. 111, Padang",-0.970595,100.440829,4196441,6599,15,70001807,48,D,Tidak Disarankan ❌
ID_11736,Malang,Jawa Timur,"Jl. Pattimura No. 147, Malang",-7.917351,112.638268,4566064,12995,67,58343660,57,C,Cukup (Perlu Strategi) ⚠️
ID_11737,Balikpapan,Kalimantan Timur,"Jl. Gatot Subroto No. 53, Balikpapan",-1.238894,116.806509,2800000,17914,87,56946046,55,C,Cukup (Perlu Strategi) ⚠️
ID_11738,Yogyakarta,DI Yogyakarta,"Jl. Imam Bonjol No. 190, Yogyakarta",-7.781959,110.39256,4634105,12054,7,70161629,69,C,Cukup (Perlu Strategi) ⚠️
ID_11739,Malang,Jawa Timur,"Jl. Jend. Sudirman No. 155, Malang",-7.99721,112.627068,4775551,15165,29,47318617,77,B,Potensial ✅
ID_11740,Bandung,Jawa Barat,"Jl. Merdeka No. 171, Bandung",-6.893609,107.66033,4081178,8746,61,41873163,57,C,Cukup (Perlu Strategi) ⚠️
ID_11741,Ambon,Maluku,"Jl. Pahlawan No. 112, Ambon",-3.682106,128.216606,4915456,10004,49,45173248,62,C,Cukup (Perlu Strategi) ⚠️
ID_11742,Semarang,Jawa Tengah,"Jl. Jend. Sudirman No. 82, Semarang",-6.972401,110.372893,4332285,18253,43,66445939,70,B,Potensial ✅
ID_11743,Tangerang Selatan,Banten,"Jl. Pasteur No. 93, Tangerang Selatan",-6.300346,106.704859,9182826,15916,45,104558472,69,C,Cukup (Perlu Strategi) ⚠️
ID_11744,Surabaya,Jawa Timur,"Jl. Gajah Mada No. 110, Surabaya",-7.248945,112.75989,5896915,16801,84,80811380,64,C,Cukup (Perlu Strategi) ⚠️
ID_11745,Ambon,Maluku,"Jl. Pasteur No. 70, Ambon",-3.685382,128.230863,4874438,12384,6,44951431,89,A,Sangat Direkomendasikan ⭐
ID_11746,Bandung,Jawa Barat,"Jl. Antasari No. 20, Bandung",-6.903336,107.634253,6056626,10043,59,85305393,51,D,Tidak Disarankan ❌
ID_11747,Pontianak,Kalimantan Barat,"Jl. Pasteur No. 133, Pontianak",-0.003382,109.340289,2800000,10496,47,58639813,42,D,Tidak Disarankan ❌
ID_11748,Batam,Kep. Riau,"Jl. Gatot Subroto No. 53, Batam",1.168994,104.056526,2959864,12318,56,84139872,40,D,Tidak Disarankan ❌
ID_11749,Tangerang Selatan,Banten,"Jl. Pasteur No. 126, Tangerang Selatan",-6.35027,106.706503,7737624,11424,97,63837497,64,C,Cukup (Perlu Strategi) ⚠️
ID_11750,Semarang,Jawa Tengah,"Jl. Ahmad Yani No. 55, Semarang",-7.071149,110.426733,7235935,17082,57,98530297,58,C,Cukup (Perlu Strategi) ⚠️
ID_11751,Samarinda,Kalimantan Timur,"Jl. Sisingamangaraja No. 120, Samarinda",-0.510292,117.103815,5651936,13195,58,51265997,66,C,Cukup (Perlu Strategi) ⚠️
ID_11752,Batam,Kep. Riau,"Jl. Sisingamangaraja No. 18, Batam",1.132724,104.049991,4882771,16658,68,126573350,41,D,Tidak Disarankan ❌
ID_11753,Jakarta Selatan,DKI Jakarta,"Jl. Pasteur No. 45, Jakarta Selatan",-6.289482,106.82217,6286747,13825,85,96687815,44,D,Tidak Disarankan ❌
ID_11754,Ambon,Maluku,"Jl. Gajah Mada No. 89, Ambon",-3.700074,128.16163,7787673,10054,35,109523748,55,C,Cukup (Perlu Strategi) ⚠️
ID_11755,Bandung,Jawa Barat,"Jl. Pahlawan No. 58, Bandung",-6.818842,107.60242,6450925,11166,55,52998568,71,B,Potensial ✅
ID_11756,Jakarta Selatan,DKI Jakarta,"Jl. Cikini Raya No. 100, Jakarta Selatan",-6.181107,106.758474,8672388,21464,50,76646560,99,A,Sangat Direkomendasikan ⭐
ID_11757,Palembang,Sumatera Selatan,"Jl. Pattimura No. 131, Palembang",-2.968509,104.739425,7146455,16735,98,47317078,75,B,Potensial ✅
ID_11758,Padang,Sumatera Barat,"Jl. Sisingamangaraja No. 127, Padang",-0.999884,100.402329,4675172,10619,22,45164045,75,B,Potensial ✅
ID_11759,Balikpapan,Kalimantan Timur,"Jl. Jend. Sudirman No. 52, Balikpapan",-1.278898,116.888039,6463599,17515,52,73805426,71,B,Potensial ✅
ID_11760,Padang,Sumatera Barat,"Jl. Pattimura No. 102, Padang",-0.967214,100.378737,2800000,14339,64,22044846,59,C,Cukup (Perlu Strategi) ⚠️
ID_11761,Padang,Sumatera Barat,"Jl. Pattimura No. 10, Padang",-0.942042,100.327547,2916123,2000,30,50884061,40,D,Tidak Disarankan ❌
ID_11762,Surabaya,Jawa Timur,"Jl. Merdeka No. 14, Surabaya",-7.27528,112.753658,5158764,17375,64,117390980,41,D,Tidak Disarankan ❌
ID_11763,Bandung,Jawa Barat,"Jl. Cikini Raya No. 49, Bandung",-6.809697,107.614018,4737518,11131,67,69486444,47,D,Tidak Disarankan ❌
ID_11764,Bandung,Jawa Barat,"Jl. Jend. Sudirman No. 165, Bandung",-6.927697,107.706136,6697757,10672,65,40132445,66,C,Cukup (Perlu Strategi) ⚠️
ID_11765,Makassar,Sulawesi Selatan,"Jl. Raden Saleh No. 23, Makassar",-5.124475,119.370124,3438930,11110,80,76306948,30,D,Tidak Disarankan ❌
ID_11766,Tangerang Selatan,Banten,"Jl. Raden Saleh No. 152, Tangerang Selatan",-6.297401,106.670419,5162694,21801,94,102498968,50,D,Tidak Disarankan ❌
ID_11767,Jayapura,Papua,"Jl. Merdeka No. 78, Jayapura",-2.708262,140.69453,5717253,14075,67,49095347,65,C,Cukup (Perlu Strategi) ⚠️
ID_11768,Semarang,Jawa Tengah,"Jl. Ahmad Yani No. 46, Semarang",-6.931542,110.43244,7770148,18767,76,80891822,77,B,Potensial ✅
ID_11769,Medan,Sumatera Utara,"Jl. Imam Bonjol No. 65, Medan",3.583242,98.627243,7143518,15684,84,84835867,62,C,Cukup (Perlu Strategi) ⚠️
ID_11770,Batam,Kep. Riau,"Jl. Raden Saleh No. 43, Batam",1.122423,104.011455,5001183,17875,54,50113949,71,B,Potensial ✅
ID_11771,Ambon,Maluku,"Jl. Hayam Wuruk No. 39, Ambon",-3.663812,128.161674,2841486,9601,42,35588433,64,C,Cukup (Perlu Strategi) ⚠️
ID_11772,Surabaya,Jawa Timur,"Jl. Hayam Wuruk No. 111, Surabaya",-7.247564,112.803903,10234300,19983,71,63138071,92,A,Sangat Direkomendasikan ⭐
ID_11773,Jakarta Pusat,DKI Jakarta,"Jl. Kemang No. 31, Jakarta Pusat",-6.153271,106.749128,6464471,18019,82,90766468,52,D,Tidak Disarankan ❌
ID_11774,Malang,Jawa Timur,"Jl. Ahmad Yani No. 131, Malang",-8.005867,112.647866,2844361,2000,57,37231744,43,D,Tidak Disarankan ❌
ID_11775,Surabaya,Jawa Timur,"Jl. Ahmad Yani No. 34, Surabaya",-7.25405,112.801102,7758720,13259,69,107274345,47,D,Tidak Disarankan ❌
ID_11776,Pontianak,Kalimantan Barat,"Jl. Sisingamangaraja No. 192, Pontianak",-0.014203,109.343169,3286577,3735,73,63812208,25,D,Tidak Disarankan ❌
ID_11777,Pontianak,Kalimantan Barat,"Jl. Antasari No. 108, Pontianak",-0.115789,109.440124,5595044,8519,24,65145882,61,C,Cukup (Perlu Strategi) ⚠️
ID_11778,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 193, Yogyakarta",-7.798404,110.431918,3802824,5939,59,64874345,34,D,Tidak Disarankan ❌
ID_11779,Surabaya,Jawa Timur,"Jl. Gatot Subroto No. 110, Surabaya",-7.300545,112.817434,7521052,23875,63,133181030,61,C,Cukup (Perlu Strategi) ⚠️
ID_11780,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 50, Yogyakarta",-7.669211,110.342647,4058766,5472,68,42612031,41,D,Tidak Disarankan ❌
ID_11781,Malang,Jawa Timur,"Jl. Raden Saleh No. 141, Malang",-7.922953,112.596716,4757488,15243,54,66969064,65,C,Cukup (Perlu Strategi) ⚠️
ID_11782,Denpasar,Bali,"Jl. Merdeka No. 24, Denpasar",-8.736037,115.23135,5044393,17964,15,68494248,75,B,Potensial ✅
ID_11783,Jakarta Selatan,DKI Jakarta,"Jl. Diponegoro No. 88, Jakarta Selatan",-6.23058,106.825115,5289220,17476,46,89502620,69,C,Cukup (Perlu Strategi) ⚠️
ID_11784,Pontianak,Kalimantan Barat,"Jl. Sisingamangaraja No. 160, Pontianak",-0.064918,109.295418,2800000,11854,9,92437561,44,D,Tidak Disarankan ❌
ID_11785,Tangerang Selatan,Banten,"Jl. Merdeka No. 135, Tangerang Selatan",-6.334497,106.773838,7462553,10230,73,77950325,56,C,Cukup (Perlu Strategi) ⚠️
ID_11786,Batam,Kep. Riau,"Jl. Cikini Raya No. 64, Batam",1.149863,104.100113,5799849,18891,58,71244336,73,B,Potensial ✅
ID_11787,Denpasar,Bali,"Jl. Kemang No. 3, Denpasar",-8.683417,115.217554,4749488,13500,78,86866240,39,D,Tidak Disarankan ❌
ID_11788,Bandung,Jawa Barat,"Jl. Gatot Subroto No. 25, Bandung",-6.919392,107.599578,3970901,8106,74,115198873,19,D,Tidak Disarankan ❌
ID_11789,Semarang,Jawa Tengah,"Jl. Kemang No. 135, Semarang",-6.958841,110.458864,7635071,12622,55,42551533,86,A,Sangat Direkomendasikan ⭐
